Stock,yr,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Dissostichus eleginoides484,1986,1.11166252557696e-06,9.80472491020057e-05,1.11166252557696e-06,9.80472491020057e-05
Dissostichus eleginoides484,1987,1.09409347819277e-06,9.9621700279804e-05,1.09409347819277e-06,9.9621700279804e-05
Dissostichus eleginoides484,1988,1.09297329972984e-06,9.97238016606171e-05,1.09297329972984e-06,9.97238016606171e-05
Dissostichus eleginoides484,1989,1.12005835285399e-06,9.73122983145303e-05,1.12005835285399e-06,9.73122983145303e-05
Dissostichus eleginoides484,1990,1.38506115244431e-06,7.8693603073234e-05,1.38506115244431e-06,7.8693603073234e-05
Dissostichus eleginoides484,1991,9.19043913170172e-06,1.18596566497718e-05,9.19043913170172e-06,1.18596566497718e-05
Dissostichus eleginoides484,1992,0.0131654930793129,0.246702153223317,0.0131654930793129,0.246702153223317
Dissostichus eleginoides484,1993,0.00333031425359453,0.31222777740118,0.00333031425359453,0.31222777740118
Dissostichus eleginoides484,1994,4.70729371130696e-06,2.31545892921023e-05,4.70729371130696e-06,2.31545892921023e-05
Dissostichus eleginoides484,1995,1.34650983579977e-06,8.09466441794466e-05,1.34650983579977e-06,8.09466441794466e-05
Dissostichus eleginoides484,1996,1.12816796086316e-06,9.66127884709795e-05,1.12816796086316e-06,9.66127884709795e-05
Dissostichus eleginoides484,1997,1.10477234092649e-06,9.86587449059434e-05,1.10477234092649e-06,9.86587449059434e-05
Dissostichus eleginoides484,1998,1.1128098162122e-06,9.79461638230417e-05,1.1128098162122e-06,9.79461638230417e-05
Dissostichus eleginoides484,1999,1.10497075668385e-06,9.86410290981073e-05,1.10497075668385e-06,9.86410290981073e-05
Dissostichus eleginoides484,2000,1.07440483487403e-06,0.000101447284137909,1.07440483487403e-06,0.000101447284137909
Dissostichus eleginoides484,2001,1.09507894143854e-06,9.95320505564906e-05,1.09507894143854e-06,9.95320505564906e-05
Dissostichus eleginoides484,2002,1.14790982268705e-06,9.4951232586781e-05,1.14790982268705e-06,9.4951232586781e-05
Dissostichus eleginoides484,2003,1.54346111897517e-06,7.06175563625339e-05,1.54346111897517e-06,7.06175563625339e-05
Dissostichus eleginoides484,2004,2.08994617422123e-05,5.2152277368207e-06,2.08994617422123e-05,5.2152277368207e-06
